unit_mastr_id,plant_name,wind_park_name,operator_mastr_id,operator_name,gross_capacity_kw,net_capacity_kw,operating_status,commissioning_date,state,district,municipality,postal_code,city,lat,lon
SEE988832436009,Parsberg Kühnhausen 2,,ABR902115819686,SPP 1 Solar Invest 12 GmbH ＆ Co. KG,2922.15,2460.000,35,2020-01-22,1403,Neumarkt i.d. OPf.,Lupburg,92331,Parsberg,49.205469,11.780335
SEE928361657438,Zweite Solarkraftwerk FHD GmbH,,ABR907025849211,Zweite Solarkraftwerke FHD GmbH,3683.34,3180.000,35,2012-06-29,1400,Spree-Neiße,Felixsee,03130,Felixsee,51.603181,14.573881
SEE967616154261,"Solarpark Fritz-Erler, HaMü",,ABR901156865409,Green Energy Invest GmbH,3806.55,3806.550,35,2010-12-30,1405,Kassel,Fuldatal,34233,Fuldatal,51.394146,9.539981
SEE937862540491,"Solarpark Fritz-Erler, HaMü",,ABR901156865409,Green Energy Invest GmbH,2190.02,2190.020,35,2010-12-07,1405,Kassel,Fuldatal,34233,Fuldatal,51.394146,9.539981
SEE929073979481,"Solarpark Fritz-Erler, HaMü",,ABR901156865409,Green Energy Invest GmbH,2311.16,2311.160,35,2010-11-11,1405,Kassel,Fuldatal,34233,Fuldatal,51.394146,9.539981
SEE954270868931,"Solarpark Fritz-Erler, HaMü",,ABR901156865409,Green Energy Invest GmbH,1112.02,1112.020,35,2011-10-01,1405,Kassel,Fuldatal,34233,Fuldatal,51.394146,9.539981
SEE921073096236,"Solarpark Fritz-Erler, Petersweg",,ABR976846156976,L Energy Project GmbH,3360.83,3360.830,35,2009-12-17,1405,Kassel,Fuldatal,34233,Fuldatal,51.394146,9.539981
SEE978314957160,Park Eurishofen Nord,,ABR940839801266,BK-Solarpark-Eurishofen-Nord,3356.64,3000.000,35,2010-06-28,1403,Ostallgäu,Buchloe,86860,Jengen,47.976287,10.717789
SEE960697693483,PVA Emden_9935620,,ABR907033184120,GWS UG ＆ Co. KG,3749.0,3749.000,35,2014-01-31,1408,Emden,Emden,26721,Emden,53.384675,7.210970
SEE975974456569,Solarpark Langweid - Achsheim,,ABR912988055760,Solarpark Langweid,1545.6,1440.000,35,2011-09-23,1403,Augsburg,Langweid a. Lech,86462,Langweid,48.479575,10.830776
SEE948404276969,Solarpark Güstrow 1 T1,,ABR952939149520,FP Lux Solar GmbH ＆ Co. Güstrow KG,10454.4,9900.000,35,2012-06-30,1407,Rostock,Güstrow,18273,Güstrow,53.790000,12.233111
SEE907712359009,Solarpark Güstrow 1 T2,,ABR952939149520,FP Lux Solar GmbH ＆ Co. Güstrow KG,10454.4,9900.000,35,2012-06-30,1407,Rostock,Güstrow,18273,Güstrow,53.790000,12.233111
SEE972468242875,Solarpark Scheuring,,ABR944605935148,Solarpark Scheuring GbR,1504.05,1345.500,35,2010-06-21,1403,Landsberg am Lech,Scheuring,86937,Scheuring,48.182217,10.899756
SEE951109851362,Solarpark Petzenbach,,ABR954609267824,ESK Solarenergie GmbH＆Co.KG,10001.0,9000.000,35,2010-06-18,1403,Dingolfing-Landau,Eichendorf,94428,Eichendorf,48.622143,12.878979
SEE982630307202,Solarpark Brönnchesthal,,ABR933450612052,FP Lux Solar GmbH ＆ Co. Brönnchesthal KG,7876.7,6000.000,35,2014-03-24,1412,Neunkirchen,Schiffweiler,66578,Schiffweiler,49.342931,7.110639
SEE954342654004,Kirchardt 1,,ABR998973185933,EnerGeno Kirchardt GbR,1339.52,1140.000,35,2015-08-31,1402,Heilbronn,Kirchardt,74912,Kirchardt,49.218151,8.989969
SEE903708613148,Kirchardt 3,,ABR998973185933,EnerGeno Kirchardt GbR,1291.68,1080.000,35,2015-08-31,1402,Heilbronn,Kirchardt,74912,Kirchardt,49.217078,9.000716
SEE961391918773,Lindenhof,,ABR991449930396,Neusol GmbH ＆ Co. KG,1495.8,1411.000,35,2010-06-18,1403,Neustadt a.d. Waldnaab,Windischeschenbach,92670,Windischeschenbach,49.807867,12.194211
SEE920281459543,Solarpark Güstrow 2,,ABR952939149520,FP Lux Solar GmbH ＆ Co. Güstrow KG,6272.64,5940.000,35,2012-06-22,1407,Rostock,Güstrow,18273,Güstrow,53.803770,12.255056
SEE979018235585,Fuchsmühl,,ABR991449930396,Neusol GmbH ＆ Co. KG,1453.6,1122.000,35,2010-06-21,1403,Tirschenreuth,Fuchsmühl,95689,Fuchsmühl,49.914332,12.148158
SEE989458384422,Hohenfels Effenricht 2,,ABR998066328629,SPP 1 Solar Invest 11 GmbH ＆ Co. KG,8881.4,7380.000,35,2020-01-28,1403,Neumarkt i.d. OPf.,Hohenfels,92366,Hohenfels,49.175308,11.862446
SEE929732443452,Solarpark Güstrow 3,,ABR952939149520,FP Lux Solar GmbH ＆ Co. Güstrow KG,3484.8,3300.000,35,2012-06-22,1407,Rostock,Güstrow,18273,Güstrow,53.787639,12.199417
SEE911264108398,Mantel,,ABR997882903911,Neusol Mantel newenergy GmbH ＆ Co. KG,3068.76,2984.000,35,2011-12-30,1403,Neustadt a.d. Waldnaab,Mantel,92708,Mantel,49.661955,12.034615
SEE983538490324,Solarpark Hildburghausen I,,ABR954421084944,FP Lux Solar GmbH ＆ Co. Hildburghausen KG,5454.725,5250.000,35,2010-11-26,1415,Hildburghausen,Hildburghausen,98646,Hildburghausen,50.440389,10.698833
SEE926995006783,Solarpark Beetzendorf Teilanlage Lopuszno 2,,ABR926971487353,LHI GII2 PV Beetz Trott 2409 GmbH ＆ Co. KG,2000.78,1292.000,35,2020-01-27,1414,Altmarkkreis Salzwedel,Beetzendorf,38489,Beetzendorf,52.698016,11.090819
SEE935621481122,Solarpark Beetzendorf Teilanlage (GE032) 3,,ABR926971487353,LHI GII2 PV Beetz Trott 2409 GmbH ＆ Co. KG,1034.09,817.000,35,2020-01-27,1414,Altmarkkreis Salzwedel,Beetzendorf,38489,Beetzendorf,52.698291,11.091069
SEE929259646329,Solarpark Beetzendorf Teilanlage 4,,ABR926971487353,LHI GII2 PV Beetz Trott 2409 GmbH ＆ Co. KG,1199.91,933.000,35,2020-01-27,1414,Altmarkkreis Salzwedel,Beetzendorf,38489,Beetzendorf,52.698624,11.091024
SEE906115446590,P0016_CWS-Schönebeck ,,ABR918365230164,Solarkraftwerk Schönebeck UG ＆ Co. KG,2102.1,1872.000,35,2013-08-31,1414,Salzlandkreis,Schönebeck (Elbe),39218,Schönebeck,52.018186,11.693826
SEE996212708288,Solarpark Horka T1,,ABR952520029859,FP Lux Solar GmbH ＆ Co. Horka KG,2874.52,2668.800,35,2011-10-19,1413,Görlitz,Horka,02923,Horka,51.302139,14.926944
SEE946155821858,PV-Freiflächenanlage Deubach,,ABR943314654852,Mittelschwäbische Energiegenossenschaft eG,1740.66,1650.000,35,2010-04-28,1403,Günzburg,Ichenhausen,89335,Ichenhausen,48.389301,10.337231
SEE924573681797,Horka Solarpark T2,,ABR952520029859,FP Lux Solar GmbH ＆ Co. Horka KG,2502.28,2323.200,35,2011-10-20,1413,Görlitz,Horka,02923,Horka,51.302139,14.926944
SEE955191508845,Solarkraftwerk Barderup,,ABR913776064681,Solarkraftwerk Barderup GmbH ＆ Co. KG,18742.0,17490.000,35,2012-06-30,1411,Schleswig-Flensburg,Oeversee,24988,Oeversee,54.729552,9.386101
SEE960161101452,Oberwesterwaldbahn (Dornburg),,ABR910905124278,Solarpark Pflugdorf GmbH ＆ Co. KG,3811.32,3120.000,35,2020-01-30,1405,Limburg-Weilburg,Elbtal,65627,Elbtal,50.517883,8.042326
SEE919682021299,Solarkraftwerk Frauental,,ABR974041342859,Solarkraftwerk Frauental GmbH,3260.16,2990.000,35,2011-08-09,1403,Unterallgäu,Memmingerberg,87766,Memmingerberg,48.009563,10.248914
SEE954643420339,EhP II,,ABR952906028421,Robert Bosch Fahrzeugelektrik Eisenach GmbH,1235.96,1235.960,35,2016-12-16,1415,Wartburgkreis,Eisenach,99817,Eisenach,50.991160,10.345691
SEE950958978947,EhP III,,ABR952906028421,Robert Bosch Fahrzeugelektrik Eisenach GmbH,3082.0,2510.000,35,2019-12-18,1415,Wartburgkreis,Eisenach,99817,Eisenach,50.991160,10.345691
SEE913190143467,Schmid Sonnenacker GmbH＆Co.KG,,ABR956354942070,Schmid Sonnenacker GmbH＆Co.KG,2004.895,1980.000,35,2010-06-16,1403,Landsberg am Lech,Geltendorf,82269,Geltendorf,48.141682,10.958035
SEE915075788671,SA Trunkelsberg,,ABR934356870584,Solaranlage Trunkelsberg GmbH & Co. KG,1818.0,1650.000,35,2013-11-30,1403,Unterallgäu,Trunkelsberg,87779,Trunkelsberg,48.001872,10.227338
SEE937827763293,Freiflächenanlage Dorotheenhof,,ABR913231678996,Solarpark Dorotheenhof GmbH ＆ Co.KG,1127.36,1032.000,35,2011-12-31,1407,Mecklenburgische Seenplatte,Utzedel,17111,Utzedel,53.857085,13.117629
SEE996116469483,PVA Wartenburg,,ABR941201420047,Hannemann ＆ Kricheldorf GbR,1005.32,864.000,35,2014-05-30,1414,Wittenberg,Kemberg,06901,Kemberg,51.798225,12.746488
SEE965644261449,Solarkraftwerk Handewitt,,ABR913776064681,Solarkraftwerk Barderup GmbH ＆ Co. KG,4076.0,3560.400,35,2012-11-08,1411,Schleswig-Flensburg,Oeversee,24988,Oeversee,54.735164,9.382496
SEE975127480885,Wetschhausen,,ABR918774065838,Neustromland GmbH ＆ Co. KG,4128.96,3200.000,35,2013-03-28,1412,Neunkirchen,Ottweiler,66564,Ottweiler,49.427668,7.214692
SEE930007036637,Hüttigweiler,,ABR918774065838,Neustromland GmbH ＆ Co. KG,2288.0,1600.000,35,2013-06-30,1412,Neunkirchen,Illingen,66557,Illingen,49.384496,7.061012
SEE971934274525,Kaserne Rendsburg,,ABR968411685431,Jeck ＆ Thielen GbR,2016.065,1778.400,35,2012-03-08,1411,Rendsburg-Eckernförde,Rendsburg,24768,Rendsburg,54.317552,9.635093
SEE995446421468,PVA Menteroda 2. BA,,ABR972962093171,Klimaprojekt Sonnenkraft 1 GmbH ＆ Co. KG,5374.16,3942.000,35,2020-02-03,1415,Unstrut-Hainich-Kreis,Unstruttal,99996,Unstruttal,51.322164,10.576679
SEE908034579700,Wiesa,,ABR938107840918,FIMA Invest I UG (haftungsbeschränkt) ＆ Co. KG,2653.86,2440.000,35,2018-08-03,1403,Passau,Beutelsbach,94501,Beutelsbach,48.554689,13.144835
SEE964346058586,SA Oberweiling,,ABR997475147777,Solaranlage Oberweiling GmbH ＆ Co. KG,2999.82,2942.500,35,2015-05-30,1403,Neumarkt i.d. OPf.,Velburg,92355,Velburg,49.218420,11.647476
SEE968951662152,PV Etzdorf,,ABR991092571632,,1104.24,962.000,35,2012-06-27,1413,Mittelsachsen,Striegistal,09661,Striegistal,51.047807,13.193229
SEE939148009425,Einspeisung 1 Anklam UG,,ABR972703759557,Einspeisung 1 Anklam UG,2035.0,1944.000,35,2016-12-11,1407,Vorpommern-Greifswald,Anklam,17389,Anklam,53.866644,13.691766
SEE986778278707,Einspeisung 2 Anklam UG,,ABR942803757913,Einspeisung 2 Anklam UG,2289.6,2160.000,35,2016-12-11,1407,Vorpommern-Greifswald,Anklam,17389,Anklam,53.866667,13.691933
SEE952206754983,Wernersreuth,,ABR967185186595,Solarpark Wernersreuth GmbH,2200.0,1950.000,35,2015-08-31,1403,Tirschenreuth,Pullenreuth,95704,Pullenreuth,49.965406,11.960417
SEE933214822659,PVWS (W4),,ABR925165991812,Wertachtal Solar GmbH,7200.9,6148.000,35,2019-10-17,1403,Unterallgäu,Ettringen,86833,Ettringen,48.084788,10.689766
SEE986294418038,PVTS (W3),,ABR993556166507,KNK Thermo Solar Power GmbH,9998.1,8000.000,35,2017-11-30,1403,Unterallgäu,Ettringen,86833,Ettringen,48.093136,10.693858
SEE901577494066,Solarkraftwerk Steinberg-Deckenhardt,,ABR975550740273,Neustromland Solarkraftwerke 1 GmbH ＆ Co. KG,3239.06,2880.000,35,2012-06-30,1412,St. Wendel,Oberthal,66649,Oberthal,49.545178,7.134805
SEE937698805481,PVWA (W2),,ABR924542324786,PV Wertachtal-Augsburg GmbH,5000.04,4080.000,35,2015-12-31,1403,Augsburg,Langerringen,86853,Langerringen,48.096754,10.696733
SEE993464807936,PVWA (W2),,ABR924542324786,PV Wertachtal-Augsburg GmbH,10000.0,8160.000,35,2015-11-16,1403,Augsburg,Langerringen,86853,Langerringen,48.087628,10.699060
SEE995293343579,GER,,ABR937776087228,Dachser Solarpark,1223.6,1223.600,35,2010-06-29,1403,Ostallgäu,Germaringen,87656,Germaringen,47.928721,10.670790
SEE912367373249,"PV Mahdau, 1. BA",,ABR940902293448,Kommunalwerke Kaufering,3396.56,3396.560,35,2011-08-19,1403,Landsberg am Lech,Igling,86916,Kaufering,48.080741,10.861996
SEE959437375185,Solarpark Jännersdorf Nord,,ABR932466529040,FP Lux Solar GmbH ＆ Co. Jännersdorf KG,14903.945,13131.200,35,2012-06-26,1400,Prignitz,Marienfließ,16945,Marienfließ,53.341528,12.056083
SEE907600255413,Solarpark Jännersdorf Süd,,ABR932466529040,FP Lux Solar GmbH ＆ Co. Jännersdorf KG,25559.14,23040.000,35,2012-06-29,1400,Prignitz,Marienfließ,16945,Marienfließ,53.341528,12.056083
SEE976971760758,SPAU (W1),,ABR936920060308,Solarpark Amberg-Unterallgäu GmbH,10000.0,8450.000,35,2013-10-31,1403,Augsburg,Langerringen,86853,Langerringen,48.098062,10.699766
SEE900906729558,SPAU (W1),,ABR936920060308,Solarpark Amberg-Unterallgäu GmbH,4879.66,4879.660,35,2013-10-31,1403,Augsburg,Langerringen,86853,Langerringen,48.087546,10.698892
SEE981270404470,SPAU (W1),,ABR936920060308,Solarpark Amberg-Unterallgäu GmbH,5120.205,5120.000,35,2013-09-30,1403,Augsburg,Langerringen,86853,Langerringen,48.088232,10.697794
SEE910038558582,"Aachener Straße 900 Z, EA-1179936 (Solarpark)",,ABR903045470039,Stadtwerke Bergheim GmbH,1690.5,1560.000,35,2013-11-30,1409,Rhein-Erft-Kreis,Bergheim,50126,Bergheim,50.946935,6.614570
SEE974508231733,Delitzscher Strasse,,ABR976725924160,,1000.54,828.000,35,2012-10-31,1414,Halle (Saale),Halle (Saale),06116,Halle,51.481423,12.017467
SEE928497475890,Solarpark Vestenbergsgreuth,,ABR904098620334,Solarpark Vestenbergsgreuth GmbH ＆ Co. KG,4803.33,4410.000,35,2010-06-16,1403,Erlangen-Höchstadt,Vestenbergsgreuth,91487,Vestenbergsgreuth,49.702266,10.641777
SEE956338166478,PV  Höschläcker,,ABR940902293448,Kommunalwerke Kaufering,3174.5,3174.500,35,2010-06-28,1403,Landsberg am Lech,Kaufering,86916,Kaufering,48.082392,10.895098
SEE939988559326,PVA Gerstungen,,ABR972978112613,Solarpark R6 UG ＆ Co.KG,3869.04,3630.000,35,2011-12-22,1415,Wartburgkreis,Gerstungen,99834,Gerstungen,50.967286,10.063303
SEE968026983069,Solarfeld Rosenau,,ABR907822133001,Solarfeld Rosenau GmbH ＆ Co. KG,1050.0,1000.000,35,2010-06-30,1403,Freyung-Grafenau,Grafenau,94481,Grafenau,48.868948,13.416398
SEE919434912714,SA Ditfurt Unter der Krähenhütte,,ABR916231085504,Michael Niedermaier,1223.02,1160.000,35,2013-05-31,1414,Harz,Ditfurt,06484,Ditfurt,51.820705,11.213422
SEE987009766260,Offingen I,,ABR955443783044,EMA Energieagentur für Messung und Abrechnung,4850.56,4240.000,35,2015-07-30,1403,Günzburg,Gundremmingen,89362,Offingen,48.470485,10.391135
SEE958927458742,P036 -Kandelin,,ABR915419133921,Dirk Cordes Energie GmbH＆ Co. KG,1003.48,915.000,35,2012-10-31,1407,Vorpommern-Rügen,Süderholz,18516,Süderholz,54.033150,13.100780
SEE900333381213,PV- Freiflächenanlage 25719 Busenwurth,,ABR999459986570,Buergerwindpark Hennstedt Gmbh & Co. KG,1950.0,1800.000,35,2010-11-05,1411,Dithmarschen,Busenwurth,25719,Busenwurth,54.044141,9.036184
SEE924171553427,SKW SOMAKA SOL - Schnackenwerth,,ABR938306959428,SOMAKA Sol Energie GmbH ＆ Co KG,1201.25,1201.000,35,2010-04-22,1403,Schweinfurt,Werneck,97440,Werneck,50.018895,10.115841
SEE962440875979,"PV-Güsten 6.403,33 kWp",,ABR930317344262,VR-Bank Landsberg-Ammersee eG,6403.32,6135.000,35,2013-08-31,1414,Salzlandkreis,Güsten,39439,Güsten,51.789321,11.600995
SEE960955067711,SKW SOMAKA Sunshine - Waigolshausen,,ABR977795886600,SOMAKA Sunshine Energie GmbH ＆ Co KG,1926.4,1600.000,35,2012-03-08,1403,Schweinfurt,Waigolshausen,97534,Waigolshausen,49.961892,10.102683
SEE982892572196,Göritz Risen,,ABR991159758983,,1532.92,1520.000,35,2015-07-01,1400,Oberspreewald-Lausitz,Vetschau/Spreewald,03226,Vetschau,51.798635,14.044630
SEE998288539377,"Solarpark Seinsheim, Winkelhof-Nordwest - 3450 kWp",,ABR968281917045,Greeno Solarprojekt 11 GmbH ＆ Co. KG,3449.25,3000.000,35,2020-06-08,1403,Kitzingen,Seinsheim,97342,Seinsheim,49.641294,10.184458
SEE995934120811,Bad Salzungen Kloster,,ABR979812435112,Entsorgungsgesellschaft Wartburgregion mbH,2497.11,2310.000,35,2011-12-01,1415,Wartburgkreis,Bad Salzungen,36433,Bad Salzungen,50.824362,10.265362
SEE934978493567,Solarpark Veitsbronn/Bernbach 1312 kWp,,ABR930101559278,Greeno Solarprojekt 17 GmbH ＆ Co. KG,1311.66,1140.000,35,2020-07-02,1403,Fürth,Veitsbronn,90587,Veitsbronn,49.501527,10.900088
SEE936251402631,Halle,,ABR947087480069,Günther Heiss Solar GmbH ＆ Co. KG,2366.0,2340.000,35,2009-12-30,1402,Tuttlingen,Emmingen-Liptingen,78576,Emmingen-Liptingen,47.927103,8.868118
SEE946944241119,BG Solar,,ABR922446729058,Trifatec GmbH,1528.835,1380.000,35,2013-01-31,1403,Donau-Ries,Kaisheim,86687,Kaisheim,48.783430,10.743281
SEE909715235298,PVA Irsingen,,ABR929599444876,Beo.ix Irsingen GmbH,1422.96,1200.000,35,2016-12-17,1403,Unterallgäu,Türkheim,86842,Türkheim,48.041809,10.630670
SEE940940936208,Solarpark Schnaittach/Hedersdorf 1550 kWp,,ABR963347479260,Greeno Solarprojekt 14 GmbH ＆ Co. KG,1549.8,1320.000,35,2020-06-18,1403,Nürnberger Land,Schnaittach,91220,Schnaittach,49.573118,11.333817
SEE983193771820,TRKH,,ABR937776087228,Dachser Solarpark,1874.0,1800.000,35,2010-06-29,1403,Unterallgäu,Türkheim,86842,Türkheim,48.046883,10.627880
SEE967099547802,PV Freifläche Ortlesbrunn,,ABR916005717464,Neue Energie Werke 2 GmbH＆Co.KG,5683.44,5375.000,35,2020-07-08,1403,Amberg-Sulzbach,Auerbach i.d. OPf.,91275,Auerbach,49.734963,11.635397
SEE971129096567,Solarpark Schöllkrippen GmbH ＆ Co. KG,,ABR994230590045,Solarpark Schöllkrippen GmbH ＆ Co. KG,1399.86,1320.000,35,2015-08-24,1403,Aschaffenburg,Schöllkrippen,63825,Schöllkrippen,50.080000,9.240000
SEE958697647735,Hohenfels Fichten 2,,ABR998066328629,SPP 1 Solar Invest 11 GmbH ＆ Co. KG,10085.35,8400.000,35,2020-02-05,1403,Neumarkt i.d. OPf.,Hohenfels,92366,Hohenfels,49.199474,11.821130
SEE964061546436,EB EEE Solarpark Bollberg GmbH ＆ Co. KG,,ABR924667172569,EB - Sustainable Investment Management GmbH,3298.75,3298.750,35,2011-12-28,1415,Saale-Holzland-Kreis,Bollberg,07646,Bollberg,50.873979,11.785523
SEE927403137884,PVA im Farchet,,ABR925652335860,Stadtwerke Bad Tölz GmbH,1412.84,1412.840,35,2014-09-29,1403,Bad Tölz-Wolfratshausen,Bad Tölz,83646,Bad Tölz,47.776987,11.552234
SEE986935245948,Solarpark A3 GmbH ＆ Co. KG,,ABR980945910049,Solarpark A3 GmbH ＆ Co. KG,1862.52,1520.000,35,2011-12-07,1403,Würzburg,Helmstadt,97264,Helmstadt,49.764948,9.656229
SEE983905771018,Solarpark Helmstadt Süd GmbH ＆ Co. KG,,ABR968089244312,Solarpark MSP5 GmbH ＆ Co. KG,1374.45,1260.000,35,2012-06-20,1403,Würzburg,Helmstadt,97264,Helmstadt,49.766602,9.665064
SEE988748459802,Bürgersolar Holzkirchhausen GmbH ＆ Co. KG,,ABR989819356907,Bürgersolar Holzkirchhausen GmbH ＆ Co. KG,3680.82,3040.000,35,2011-11-25,1403,Würzburg,Helmstadt,97264,Helmstadt,49.765502,9.666441
SEE967439021993,Solarpark Helmstadt Nord GmbH ＆ Co. KG,,ABR907403985449,Solarpark Helmstadt Nord GmbH ＆ Co. KG,1307.81,1190.000,35,2012-06-27,1403,Würzburg,Helmstadt,97264,Helmstadt,49.770088,9.689699
SEE990722899597,Falken-Solar Freifläche,,ABR913619638956,Falken-Solar GmbH ＆ Co. KG,1085.7,1000.000,35,2010-12-16,1403,Unterallgäu,Woringen,87789,Woringen,47.919300,10.220100
SEE929072871519,Solarpark Mönchberg GmbH ＆ Co. KG,,ABR958593187823,Solarpark Mönchberg GmbH ＆ Co. KG,1436.35,1080.000,35,2015-07-31,1403,Miltenberg,Mönchberg,63933,Mönchberg,49.795000,9.244000
SEE910759517479,Solarpark Nordband,,ABR992551261965,Solarpark Nordband GmbH ＆ Co. KG,3939.79,3698.400,35,2013-03-31,1412,Regionalverband Saarbrücken,Völklingen,66333,Völklingen,49.243674,6.881454
SEE926025759061,PV Aichen,,ABR940399528689,NE-La GmbH ＆ Co. KG,6756.75,6000.000,35,2018-12-07,1403,Günzburg,Aichen,86479,Aichen,48.235761,10.532577
SEE940405446112,SP Laudenbach II,,ABR984336444670,Dynna Solar Laudenbach GmbH ＆ Co. KG,3536.28,3486.000,35,2011-12-09,1403,Main-Spessart,Karlstadt,97753,Karlstadt,49.926048,9.732900
SEE911965100844,PV Frankenthal,,ABR967877064613,PV Frankenthal GmbH ＆ Co.KG,4010.6,3400.000,35,2016-12-22,1410,Frankenthal (Pfalz),Frankenthal (Pfalz),67227,Frankenthal,49.487785,8.317998
SEE944448392313,Solarpark Trennfeld GmbH ＆ Co. KG,,ABR942292028204,Solarpark Trennfeld GmbH ＆ Co. KG,2618.88,2380.800,35,2012-10-29,1403,Main-Spessart,Triefenstein,97855,Triefenstein,47.790288,9.578903
SEE947874083046,Laussig Dach Ost1,,ABR909622754530,Solar Laussig Dach Ost1 GmbH ＆ Co. KG,1020.24,929.900,35,2011-12-23,1413,Nordsachsen,Laußig,04838,Laußig,51.556175,12.623549
SEE905824558600,Solarpark Reichenberg GmbH ＆ Co. KG,,ABR999325236280,Solarpark Reichenberg GmbH ＆ Co. KG,3361.85,2460.000,35,2016-07-25,1403,Würzburg,Reichenberg,97234,Reichenberg,49.714292,9.920684
SEE932647856477,Solarpark Altfeld GmbH ＆ Co. KG,,ABR915632109505,Solarpark Altfeld GmbH ＆ Co. KG,2741.68,2400.000,35,2013-10-31,1403,Main-Spessart,Erlenbach b. Marktheidenfeld,97828,Marktheidenfeld,49.833082,9.533350
SEE936410352982,Solarpark Michelrieth GmbH ＆ Co. KG,,ABR956054477216,Solarpark Michelrieth GmbH ＆ Co. KG,1335.76,1200.000,35,2013-10-31,1403,Main-Spessart,Erlenbach b. Marktheidenfeld,97828,Marktheidenfeld,49.831300,9.528280
SEE958367990567,Solar Reber Park,,ABR950042433017,Solar Reber Park Dach GmbH ＆ Co. KG,3025.3,2855.400,35,2012-06-30,1400,Brandenburg an der Havel,Brandenburg an der Havel,14770,Brandenburg,52.415934,12.512248
SEE984362285223,Solarpark Rettersheim GmbH ＆ Co. KG,,ABR909185976363,Solarpark Rettersheim GmbH ＆ Co. KG,1969.44,1860.000,35,2012-10-29,1403,Main-Spessart,Triefenstein,97855,Triefenstein,49.807490,9.579280
SEE937248551332,Solarpark Marktheidenfeld GmbH ＆ Co. KG,,ABR999303829558,Solarpark Marktheidenfeld GmbH ＆ Co. KG,3798.795,3240.000,35,2015-06-24,1403,Main-Spessart,Erlenbach b. Marktheidenfeld,97828,Marktheidenfeld,49.817523,9.555742
SEE988009723642,Solar Derenburg Freifläche,,ABR994877392712,Solar Derenburg Freifläche GmbH ＆ Co. KG,1818.03,1651.200,35,2012-09-27,1414,Harz,Blankenburg (Harz),38895,Derenburg,51.872397,10.919981
SEE935858312664,PVA Dohna II,,ABR916198639970,SachsenEnergie AG,1975.84,1780.000,35,2016-07-01,1413,Sächsische Schweiz-Osterzgebirge,Dohna,01809,Dohna,50.953250,13.857639
SEE905883944741,Photovoltaikpark 17,,ABR903012153019,Photovoltaikpark 17 GmbH ＆ Co. KG,3594.24,3320.000,35,2011-11-17,1408,Heidekreis,Wietzendorf,29649,Wietzendorf,52.927274,9.993396
SEE953008262348,Grassau,,ABR926993593377,EnerGeno Grassau GbR,4340.7,3000.000,35,2016-08-31,1400,Elbe-Elster,Schönewalde,04916,Schönewalde,51.780336,13.215280
SEE901212991837,Lintig,,ABR922503856109,EnerGeno Lintig GbR,2869.0,2365.000,35,2016-12-30,1408,Cuxhaven,Geestland,27624,Geestland,53.595097,8.855051
SEE947051093134,Solarpark Marktheidenfeld Süd GmbH ＆ Co. KG,,ABR971521001053,Solarpark Marktheidenfeld Süd GmbH ＆ Co. KG,2898.0,2460.000,35,2015-05-28,1403,Main-Spessart,Erlenbach b. Marktheidenfeld,97828,Marktheidenfeld,49.817864,9.561953
SEE946868280102,Solarpark Waldbrunn GmbH ＆Co. KG,,ABR984035439069,Solarpark Waldbrunn GmbH ＆ Co. KG,2791.8,2700.000,35,2012-11-29,1403,Würzburg,Waldbrunn,97295,Waldbrunn,47.751590,9.803560
SEE903344132553,Solarpark Waldbrunn West 1 GmbH ＆ Co. KG,,ABR988234144991,Solarpark Waldbrunn West GmbH ＆ Co. KG,1192.86,1000.000,35,2017-06-09,1403,Würzburg,Waldbrunn,97295,Waldbrunn,49.450902,9.473503
SEE988919290241,Photovoltaikanlage Epfenhausen,,ABR972986402577,Kommunalunternehmen Penzing,3696.0,2956.800,35,2012-10-29,1403,Landsberg am Lech,Penzing,86929,Penzing,48.093345,10.900737
